id,vydacha_dt,activation_dt,pro0,pro1,pro2,chastotta,tran_type_month0,tran_type_month1,tran_type_month2,FREE_LIMIT0,FREE_LIMIT1,FREE_LIMIT2,limit,login_0,login_1,login_2,withdraw0,withdraw1,withdraw2,cred_tran_nopartnershare0,cred_tran_nopartnershare1,cred_tran_nopartnershare2,cl_age,GENDER_ID,tran_prod,tran_remont,tran_inet,CRED_TRAN_TOTAL,CREDIT_TRAN_AMT_last_month,CL_CHILDREN_NO,City_Population_category,cl_income,count_tran2,counttran1,count_tran0,tran_amt2,tran_amt1,tran_amt0,avg_amt_prod_3m,avg_amt_vnebs_3m,avg_amt_avto_3m,avg_amt_inet_3m,churn,product_type,top_cat
1228,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,1,1,1,secondhalf,CRED,DEB,DEB,0.00,4166.68,8333.36,75000.00,3,2,NULL,0,0,0,NULL,NULL,NULL,52,2,4,0,0,1,NULL,-1,100 – 300 тыс,2400000.0000,1,11,5,907.9600,7266.7100,75000.0000,693.46,130.55,NULL,NULL,1,STFC,Products
1229,2021-08-26 00:00:00.000,2021-11-05 00:00:00.000,0,0,1,secondhalf,CRED,CRED,CRED,61244.00,53566.72,57163.19,75000.00,23,6,21,0,0,0,0.22,0.82,0.38,55,2,12,2,7,1,6046.50,-1,>700 тыс,1140000.0000,19,10,12,6046.5000,14431.6900,13756.0000,101.99,1197.34,NULL,1012.00,0,STFC,Products
1230,2021-11-06 00:00:00.000,2021-11-06 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,52510.20,11831.93,23057.01,75000.00,1,3,NULL,0,0,0,0.11,0.33,0.60,36,1,0,0,0,1,3276.63,-1,>700 тыс,720000.0000,2,3,5,3276.6300,42927.2500,36052.8000,NULL,7725.54,NULL,NULL,0,OPS,Sport
1231,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,20628.99,28880.46,420.21,45000.00,3,12,3,"0,873167374485246","0,873167374485246","1,52013664204248",0.29,0.47,0.09,60,1,7,0,0,1,28500.00,0,>700 тыс,360000.0000,9,2,20,32126.7800,765.0000,25312.6300,779.70,386.50,NULL,NULL,1,leads,Products
1232,2021-11-05 00:00:00.000,2021-11-05 00:00:00.000,1,1,1,secondhalf,DEB,CRED+DEB,CRED+DEB,120000.00,119601.18,91984.06,120000.00,12,31,15,0,0,0,NULL,0.02,0.18,41,2,2,0,0,1,27750.06,0,>700 тыс,1320000.0000,17,22,25,38820.5800,13872.3000,12717.3100,1651.61,1356.38,1370.10,NULL,1,plus credit,Cloth
1233,2021-10-23 00:00:00.000,2021-11-04 00:00:00.000,0,0,0,flat,CRED,CRED,CRED,20550.83,31477.16,21660.79,75000.00,1,3,1,0,0,0,0.08,0.25,0.50,37,1,0,0,0,1,19768.20,-1,>700 тыс,840000.0000,7,1,3,19768.2000,1668.0000,63235.0000,NULL,2943.80,NULL,NULL,0,OPS,Electronics
1234,2021-06-22 00:00:00.000,2021-11-20 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED+DEB,59168.09,22551.42,75000.00,75000.00,10,3,3,0,0,0,0.01,0.70,0.59,37,2,11,0,16,1,19869.63,0,300 – 700 тыс,1080000.0000,63,92,6,71913.3200,57396.4200,15531.9100,653.85,664.58,NULL,2186.67,1,leads,Products
1235,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,37181.39,45000.00,6620.95,45000.00,15,5,3,0,0,0,0.10,0.33,0.20,42,1,2,0,0,1,40100.00,-1,>700 тыс,420000.0000,4,1,5,40100.0000,965.0000,7818.6100,NULL,965.00,NULL,NULL,1,only self pickup,Products
1236,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,110644.91,49362.03,23193.45,120000.00,5,6,14,0,0,0,0.09,0.69,0.72,35,1,24,0,2,1,53290.77,0,>700 тыс,3600000.0000,44,65,13,54169.5700,74904.8000,9355.0900,674.75,1246.68,NULL,1327.85,0,leads,Products
1237,2021-11-09 00:00:00.000,2021-11-09 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,33106.42,6772.89,4000.18,45000.00,6,3,10,0,0,0,0.03,0.30,0.38,45,2,10,0,0,1,5087.00,0,100 – 300 тыс,1020000.0000,3,13,7,5087.0000,26333.5300,11893.5800,696.96,440.47,NULL,NULL,0,outer CC,Products
1238,2021-11-19 00:00:00.000,2021-11-21 00:00:00.000,0,0,0,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,45000.00,45000.00,44381.12,45000.00,18,11,6,0,0,0,NULL,0.04,0.13,46,2,3,0,0,1,1113.35,2,>700 тыс,1920000.0000,13,19,8,10280.4900,14472.9500,10233.0000,862.61,879.03,NULL,NULL,0,auto,Products
1239,2021-10-29 00:00:00.000,2021-11-15 00:00:00.000,0,0,0,secondhalf,CRED,CRED+DEB,CRED+DEB,2162.06,7511.73,0.00,60000.00,10,11,6,0,0,0,0.09,0.78,0.83,65,1,2,0,25,1,33661.65,0,>700 тыс,4980000.0000,20,16,11,43955.5000,16797.6900,57837.8600,170.00,1662.91,NULL,1905.70,0,outer CC,Products
1240,2021-06-01 00:00:00.000,2021-11-17 00:00:00.000,1,1,1,secondhalf,CRED+DEB,DEB,DEB,14121.27,26585.02,26585.02,75000.00,6,13,12,0,0,0,0.06,0.11,NULL,41,1,10,0,3,1,NULL,-1,>700 тыс,720000.0000,16,19,19,13663.9500,31428.5500,67856.9600,278.68,1753.83,1000.04,NULL,0,leads,Products
1241,2021-10-20 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED+DEB,39.40,39.40,16.12,45000.00,3,1,3,"82,88334583490466","82,88334583490466",0,0.42,0.45,NULL,34,1,1,0,0,1,621.65,0,300 – 700 тыс,1080000.0000,1,1,10,800.0000,2500.0000,44960.6000,NULL,NULL,NULL,NULL,1,leads,gas stations
1242,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,62.86,809.58,4.95,45000.00,3,3,3,"63,15462399210483","63,15462399210483",0,0.41,0.56,0.50,33,2,7,0,0,1,1065.18,0,>700 тыс,600000.0000,4,4,21,1065.1800,1500.1400,44937.1400,182.76,494.26,NULL,NULL,1,only self pickup,Products
1243,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,0,1,1,secondhalf,CRED,CRED+DEB,CRED+DEB,24781.32,0.00,4394.79,45000.00,17,1,53,0,0,0,0.21,0.71,0.53,40,1,7,0,0,1,1811.97,-1,>700 тыс,960000.0000,9,34,15,12110.6800,73304.3600,24474.6800,2891.91,1936.51,NULL,NULL,1,OPS,Products
1244,2021-11-14 00:00:00.000,2021-11-14 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,15380.57,12508.46,9892.76,60000.00,1,NULL,NULL,"76,00965582343044","76,00965582343044","20,87363868170887",0.11,0.43,0.58,64,2,8,0,0,1,3730.28,-1,0 – 100 тыс,257640.0000,14,10,11,3730.2800,5372.1100,44619.4300,453.78,287.56,NULL,NULL,0,only self pickup,Products
1245,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,102904.35,101585.25,55218.17,120000.00,11,21,10,0,0,0,0.09,0.17,0.17,51,2,2,0,0,1,55347.00,-1,100 – 300 тыс,600000.0000,5,1,5,55347.0000,1319.1000,19095.6500,1319.10,53498.00,NULL,NULL,1,leads,Products
1246,2021-11-14 00:00:00.000,2021-11-14 00:00:00.000,0,0,1,flat,CRED,CRED,CRED,38043.33,18783.03,25151.16,45000.00,14,20,17,0,0,0,0.03,0.42,0.52,48,2,2,0,0,1,2928.98,0,0 – 100 тыс,540000.0000,10,21,3,2928.9800,37691.9700,10010.0000,217.98,202.19,NULL,NULL,1,outer CC,Products
1247,2021-11-23 00:00:00.000,2021-11-30 00:00:00.000,0,0,0,firsthalf,DEB,CRED+DEB,DEB,45000.00,45000.00,45000.00,45000.00,10,11,23,0,0,0,0.01,0.04,0.02,47,2,7,0,0,1,NULL,0,>700 тыс,840000.0000,22,24,1,17772.9900,22294.1000,477.9700,999.43,801.28,NULL,NULL,0,auto,Products
1248,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,104451.15,97825.10,86454.90,120000.00,15,11,10,"20,54998331341355","21,14775641337435","34,91904194719752",0.17,0.55,0.64,59,2,1,0,2,1,17836.59,-1,100 – 300 тыс,600000.0000,7,3,8,17376.5900,11261.0800,15548.8500,493.66,1002.86,1374.00,763.00,0,outer CC,gas stations
1249,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,92500.19,96608.39,99619.96,120000.00,3,10,3,"37,22859688077541","37,22859688077541",0,NULL,NULL,NULL,41,2,3,0,0,1,1840.61,0,>700 тыс,480000.0000,4,1,7,1840.6100,743.9800,27499.8100,527.94,NULL,500.39,NULL,1,only self pickup,gas stations
1250,2021-11-22 00:00:00.000,2021-11-25 00:00:00.000,0,0,0,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,75000.00,75000.00,75000.00,75000.00,8,14,15,0,0,0,NULL,0.14,0.25,46,2,44,0,0,1,26633.49,0,NULL,1200000.0000,10,61,20,28557.6700,74823.2200,25717.6700,588.22,2333.06,958.18,NULL,1,leads,Products
1251,2021-11-18 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,34508.50,18991.42,16741.24,45000.00,18,12,22,"4,613676135621779","6,078154121322793","8,872277356853937",0.02,0.81,0.89,58,1,0,0,3,1,3289.12,0,>700 тыс,612000.0000,10,27,5,3289.1200,30524.0700,10491.5000,NULL,903.82,NULL,NULL,0,leads,unknown
1252,2021-07-13 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED+DEB,37510.45,32914.53,83.89,75000.00,6,1,3,0,0,0,NULL,0.83,0.76,32,1,3,0,1,1,34449.64,0,0 – 100 тыс,2040000.0000,36,5,1,46716.5300,6301.3500,39989.0000,467.33,1445.47,598.50,NULL,1,plus credit,Products
1253,2018-12-07 00:00:00.000,2021-11-04 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED,CRED,34427.77,19556.79,17015.60,45000.00,3,13,10,0,0,0,0.21,0.41,0.64,61,2,24,2,2,1,6780.87,-1,300 – 700 тыс,0.0000,14,11,33,6780.8700,16723.2900,11468.9600,960.90,1033.43,NULL,777.00,1,card only,Products
1254,2021-11-21 00:00:00.000,2021-11-21 00:00:00.000,0,1,1,secondhalf,CRED,CRED,CRED,35156.17,12473.67,7095.34,45000.00,1,2,6,"3,753041303827995","3,884469765021487","4,1224590193219655",0.10,0.86,0.92,48,1,4,0,0,1,14250.34,0,0 – 100 тыс,240000.0000,30,30,11,13851.5400,29811.7200,9843.8300,1535.41,708.74,NULL,NULL,0,outer CC,Products
1255,2021-11-09 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,secondhalf,DEB,CRED+DEB,CRED+DEB,60000.00,30586.52,1547.52,60000.00,6,10,21,0,0,0,NULL,0.15,0.51,63,1,11,0,3,1,37115.23,0,>700 тыс,648000.0000,29,22,6,39540.4500,33411.5900,7834.7500,721.04,1510.55,NULL,1267.33,0,leads,Products
1256,2021-11-04 00:00:00.000,2021-11-06 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,126091.10,50913.97,41519.83,150000.00,14,10,38,0,0,0,NULL,NULL,NULL,52,2,22,0,0,1,16322.25,0,>700 тыс,1200000.0000,5,17,15,16322.2500,78106.1300,23908.9000,2546.12,NULL,NULL,NULL,0,only self pickup,Products
1257,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,0,0,0,firsthalf,DEB,DEB,DEB,60000.00,60000.00,60000.00,60000.00,3,10,3,0,0,0,NULL,NULL,NULL,56,1,0,0,0,0,NULL,-1,0 – 100 тыс,720000.0000,1,2,16,2659.8800,2682.3400,53552.6900,NULL,223.15,NULL,NULL,0,STFC,gas stations
1258,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED,29868.61,41297.15,48109.15,75000.00,21,65,22,0,0,0,0.55,0.59,0.75,46,1,3,0,9,1,188.00,-1,0 – 100 тыс,720000.0000,1,11,27,188.0000,11349.8600,73137.3900,218.00,1029.08,NULL,2503.57,1,plus deposit,Products
1259,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,55049.89,50102.28,45530.25,75000.00,15,23,15,0,0,0,NULL,NULL,0.01,51,1,7,0,4,1,9357.35,-1,300 – 700 тыс,540000.0000,43,36,37,25920.0500,59018.1900,38890.9200,1318.27,457.57,NULL,247.51,0,STFC,Products
1260,2021-11-06 00:00:00.000,2021-11-06 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,59960.00,54101.33,54607.87,75000.00,3,6,3,0,0,0,NULL,NULL,NULL,45,1,0,0,0,1,999.99,-1,300 – 700 тыс,360000.0000,1,1,5,999.9900,6732.0000,15040.0000,NULL,NULL,NULL,NULL,1,STFC,Cloth
1261,2021-10-27 00:00:00.000,2021-11-18 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,6,15,6,0,0,0,NULL,NULL,NULL,54,1,0,0,6,0,NULL,0,>700 тыс,1800000.0000,23,10,11,37396.9500,10334.1500,11189.4300,NULL,1155.06,1792.41,981.64,0,auto,gas stations
1262,2021-11-22 00:00:00.000,2021-11-22 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,236.61,257.72,0.73,45000.00,10,9,36,"48,89958811876928","48,89958811876928",0,0.53,0.80,0.72,35,1,3,0,2,1,266.99,0,300 – 700 тыс,720000.0000,6,12,29,266.9900,16319.8300,44763.3900,1392.21,952.22,NULL,NULL,1,leads,Products
1263,2021-11-25 00:00:00.000,2021-11-26 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,72753.92,56249.15,57145.97,75000.00,1,2,1,0,0,0,0.04,0.55,0.59,49,2,14,0,0,1,5196.44,1,>700 тыс,1656000.0000,18,25,6,4601.8300,21150.1800,2246.0800,673.35,398.77,NULL,NULL,0,auto,Products
1264,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,15301.00,13318.66,45000.00,45000.00,11,6,1,0,0,0,NULL,0.60,0.71,61,1,4,0,1,1,6158.39,0,300 – 700 тыс,252000.0000,16,8,2,6158.3900,6985.0800,29699.0000,461.21,609.69,NULL,3452.68,1,only self pickup,Products
1265,2021-11-22 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,secondhalf,CRED,CRED+DEB,CRED+DEB,12880.67,14776.32,20324.21,75000.00,10,6,6,0,0,0,0.14,0.60,0.49,50,2,13,0,0,1,3139.84,-1,100 – 300 тыс,756000.0000,8,35,15,7539.8400,9692.6700,62219.3300,614.15,299.42,NULL,NULL,0,OPS,Products
1266,2021-11-18 00:00:00.000,2021-11-19 00:00:00.000,0,0,0,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,59612.25,59267.85,58315.04,60000.00,3,6,10,0,0,0,NULL,NULL,NULL,69,1,56,0,0,1,2499.02,-1,>700 тыс,756000.0000,41,36,17,15859.7300,21603.6700,10387.7500,507.06,454.46,NULL,NULL,0,STFC,Products
1267,2021-11-28 00:00:00.000,2021-11-28 00:00:00.000,1,1,1,firsthalf,DEB,CRED+DEB,CRED,45000.00,19042.90,2358.90,45000.00,3,14,21,"3,578230404044832","3,578230404044832","6,828140816748064",NULL,0.20,0.29,41,2,0,0,0,1,16684.00,0,300 – 700 тыс,540000.0000,9,54,15,16684.0000,39877.6500,8659.0000,NULL,355.13,150.00,NULL,0,plus credit,gas stations
1268,2017-07-09 00:00:00.000,2021-11-07 00:00:00.000,0,0,0,firsthalf,CRED,DEB,DEB,15000.00,15000.00,15000.00,15000.00,3,7,1,0,0,0,0.24,0.55,NULL,66,1,3,0,0,1,NULL,-1,>700 тыс,1104000.0000,5,3,8,5887.7200,5749.7200,12964.6100,335.08,1493.86,NULL,NULL,0,plus deposit,Products
1269,2021-11-29 00:00:00.000,2021-11-29 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,34801.00,44696.40,42929.66,45000.00,3,3,12,"20,4847791262832","20,4847791262832",0,0.04,0.50,1.00,60,2,0,0,0,1,5247.86,0,0 – 100 тыс,576000.0000,2,2,4,1918.5400,836.4000,10199.0000,NULL,833.14,NULL,NULL,0,outer CC,NULL
1270,2021-08-22 00:00:00.000,2021-11-06 00:00:00.000,0,0,0,firsthalf,CRED+DEB,CRED,CRED+DEB,3091.25,20301.86,19446.01,30000.00,8,17,13,0,0,0,0.29,0.53,0.40,63,1,1,0,4,1,3915.00,-1,0 – 100 тыс,300000.0000,3,1,14,896.0000,220.0000,29814.8900,385.00,243.67,NULL,NULL,0,plus credit,unknown
1271,2017-05-08 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED+DEB,CRED,16179.76,18649.48,14390.69,30000.00,6,6,1,0,0,0,0.17,0.22,0.23,73,2,0,1,0,1,4928.37,0,100 – 300 тыс,312000.0000,4,19,18,4928.3700,33672.6500,63107.4400,NULL,1635.05,NULL,NULL,1,card only,Cloth
1272,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,87401.00,53171.00,42894.66,90000.00,3,3,1,0,0,0,NULL,NULL,NULL,31,2,0,0,0,1,20950.00,0,0 – 100 тыс,336000.0000,2,1,1,41900.0000,34230.0000,2599.0000,NULL,NULL,NULL,NULL,1,outer CC,Electronics
1273,2021-11-11 00:00:00.000,2021-11-17 00:00:00.000,0,0,0,firsthalf,DEB,DEB,CRED+DEB,60000.00,60000.00,45938.79,60000.00,6,5,5,0,0,0,NULL,NULL,0.10,58,1,0,0,0,1,23331.31,-1,300 – 700 тыс,300000.0000,4,6,1,60465.6700,17631.4300,240.0000,NULL,10748.07,NULL,NULL,0,PMM,Products
1274,2020-09-14 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,18301.00,14839.52,15575.59,30000.00,3,4,6,"36,6294328481765","36,6294328481765","78,88488328981516",NULL,0.17,0.14,60,1,3,1,0,1,3446.88,-1,0 – 100 тыс,180000.0000,3,4,2,3446.8800,6694.4800,11699.0000,551.15,487.90,NULL,NULL,1,plus deposit,Products
1275,2021-06-17 00:00:00.000,2021-11-12 00:00:00.000,0,0,0,flat,CRED,CRED,CRED,76257.02,86093.77,81484.19,90000.00,6,3,NULL,0,0,0,0.33,0.50,0.40,53,1,6,0,0,1,15034.08,1,0 – 100 тыс,480000.0000,4,1,7,14934.0800,5868.0300,13742.9800,2242.04,3159.02,NULL,NULL,1,only self pickup,Products
1276,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED,27.00,891.60,0.68,45000.00,12,39,17,"77,55610240759296","77,55610240759296",0,0.42,0.63,0.67,65,1,0,0,0,1,1099.00,0,0 – 100 тыс,324000.0000,3,3,13,1099.0000,1635.4000,44973.0000,NULL,494.85,NULL,NULL,1,leads,NULL
1277,2021-08-10 00:00:00.000,2021-11-10 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,3,3,3,0,0,0,NULL,NULL,NULL,69,2,1,0,4,0,NULL,-1,0 – 100 тыс,0.0000,9,6,10,7821.0000,5684.9400,7075.0000,619.99,911.66,1000.00,961.24,0,plus deposit,gas stations
1278,2021-11-28 00:00:00.000,2021-11-29 00:00:00.000,0,0,0,firsthalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,8,17,10,0,0,0,NULL,NULL,NULL,62,1,6,0,3,0,NULL,-1,>700 тыс,0.0000,18,29,6,5061.9900,4353.7600,655.7500,139.98,209.17,NULL,352.33,0,plus deposit,Products
1279,2021-10-31 00:00:00.000,2021-11-27 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,49986.89,35548.02,43720.29,90000.00,3,15,6,0,0,0,0.04,0.53,0.62,41,2,5,2,5,1,11527.92,0,0 – 100 тыс,528000.0000,16,26,12,11527.9200,28305.1300,40013.1100,984.47,843.13,NULL,2130.33,1,only self pickup,Products
1280,2021-11-12 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED,47139.21,41803.73,19952.25,120000.00,18,28,11,0,0,0,NULL,0.23,0.60,32,1,0,0,1,1,68804.00,1,100 – 300 тыс,720000.0000,7,8,18,68804.0000,47273.8000,88047.4500,NULL,5527.78,NULL,NULL,0,outer CC,Services
1281,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,28900.00,17616.94,168.92,45000.00,15,3,NULL,0,0,0,0.04,0.61,0.88,64,1,5,0,0,1,18286.18,0,0 – 100 тыс,612000.0000,40,25,6,18286.1800,13283.0600,16100.0000,832.81,456.41,NULL,NULL,1,outer CC,Products
1282,2021-11-22 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,28,25,31,0,0,0,NULL,NULL,NULL,29,2,19,2,14,0,NULL,-1,0 – 100 тыс,624000.0000,90,66,15,54577.1900,62645.6000,13530.4100,796.38,628.90,NULL,295.69,0,PMM,Products
1283,2021-09-14 00:00:00.000,2021-11-21 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,69529.45,61107.74,58462.16,75000.00,1,1,1,0,0,0,0.22,0.90,0.96,70,1,0,0,0,1,4025.64,0,0 – 100 тыс,348000.0000,10,16,5,4025.6400,10256.5600,4337.8800,NULL,550.22,NULL,NULL,0,leads,Cosmetics
1284,2021-11-21 00:00:00.000,2021-11-23 00:00:00.000,0,1,1,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,6,18,10,0,0,0,NULL,NULL,NULL,41,2,0,0,11,0,NULL,0,>700 тыс,1800000.0000,28,25,13,173300.1400,116598.7900,46251.0000,NULL,593.40,NULL,11154.14,0,leads,Electronics
1285,2021-11-21 00:00:00.000,2021-11-23 00:00:00.000,0,0,0,secondhalf,CRED,CRED+DEB,CRED+DEB,54987.18,53864.87,59013.72,60000.00,15,10,26,0,0,0,0.12,0.45,0.35,62,1,21,0,0,1,3901.86,0,100 – 300 тыс,648000.0000,26,49,20,8996.0900,21698.6400,5012.8200,549.78,396.93,NULL,NULL,0,leads,Products
1286,2017-11-29 00:00:00.000,2021-11-22 00:00:00.000,0,0,0,secondhalf,CRED+DEB,DEB,CRED+DEB,118790.12,120000.00,115100.04,120000.00,1,3,22,0,0,0,NULL,NULL,NULL,43,1,NULL,NULL,NULL,1,4904.01,0,>700 тыс,1200000.0000,1,2,2,6000.0000,7700.0000,7000.0000,NULL,NULL,NULL,NULL,1,plus deposit,NULL
1287,2021-11-06 00:00:00.000,2021-11-08 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,71376.46,71107.82,78870.02,120000.00,2,NULL,NULL,0,0,0,0.50,0.91,0.80,71,2,1,0,0,1,1699.00,0,>700 тыс,300000.0000,1,4,7,1699.0000,6268.6400,48623.5400,NULL,1567.16,NULL,NULL,1,leads,Products
1288,2021-11-12 00:00:00.000,2021-11-12 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,40261.79,38717.95,39663.86,45000.00,3,NULL,NULL,0,0,0,0.16,0.79,0.87,54,2,0,0,0,1,1657.92,0,300 – 700 тыс,672840.0000,8,7,7,1717.9100,3193.2900,4738.2100,NULL,362.40,NULL,NULL,0,plus credit,NULL
1289,2021-11-14 00:00:00.000,2021-11-15 00:00:00.000,0,0,0,flat,DEB,oth,DEB,60000.00,60000.00,60000.00,60000.00,3,12,1,0,0,0,NULL,NULL,NULL,63,2,2,0,0,0,NULL,0,0 – 100 тыс,343200.0000,14,1,4,4188.0800,9.0000,1539.0500,567.98,277.64,NULL,NULL,0,plus deposit,Furniture
1290,2020-04-30 00:00:00.000,2021-11-07 00:00:00.000,1,1,1,flat,CRED+DEB,CRED+DEB,CRED,23324.35,23597.86,21457.91,30000.00,4,1,NULL,"44,437852829608055","44,437852829608055","26,610677800574255",NULL,0.29,0.54,57,2,2,0,0,1,3060.68,-1,0 – 100 тыс,240000.0000,8,5,6,4743.6700,6530.0000,6729.0000,790.00,951.95,NULL,NULL,1,only self pickup,Products
1291,2021-11-11 00:00:00.000,2021-11-11 00:00:00.000,0,0,0,flat,CRED,DEB,DEB,11682.00,14366.34,17050.68,60000.00,1,3,11,0,0,0,NULL,NULL,NULL,30,2,0,0,0,1,NULL,0,300 – 700 тыс,624000.0000,2,3,2,131.0000,50.0000,48318.0000,NULL,NULL,NULL,NULL,1,PMM,Auto
1292,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,18687.01,115.09,7410.41,60000.00,24,28,17,0,0,0,0.32,0.82,0.81,30,2,3,0,0,1,6067.20,1,0 – 100 тыс,720000.0000,13,18,27,6067.2000,19527.1800,41312.9900,437.84,672.43,NULL,NULL,0,only self pickup,Products
1293,2021-11-28 00:00:00.000,2021-11-28 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,5000.00,34404.00,31.00,45000.00,12,4,6,"29,35236932325177","29,35236932325177",0,0.32,0.82,0.88,64,1,0,0,0,1,34373.00,-1,0 – 100 тыс,-1.0000,19,23,5,34373.0000,10799.0000,40000.0000,NULL,511.43,NULL,NULL,1,plus credit,unknown
1294,2021-11-14 00:00:00.000,2021-11-14 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,24710.00,27801.83,29456.62,75000.00,1,1,3,0,0,0,NULL,0.75,1.00,31,2,0,0,0,1,3364.88,2,0 – 100 тыс,516000.0000,10,5,2,4139.8800,1289.0000,50290.0000,NULL,339.99,NULL,NULL,1,only self pickup,Electronics
1295,2021-11-17 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,50502.00,47223.20,43485.91,75000.00,6,11,10,0,0,0,0.02,0.73,0.73,31,1,5,0,9,1,6930.70,-1,>700 тыс,960000.0000,13,42,3,6930.7000,14603.5900,24498.0000,365.61,172.11,NULL,202.11,0,PMM,Taxi
1296,2021-11-04 00:00:00.000,2021-11-05 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,145.89,34418.63,0.00,45000.00,15,51,40,0,0,0,0.06,0.24,0.64,35,2,6,1,29,1,36437.23,0,>700 тыс,3720000.0000,21,23,38,37784.1200,19873.1100,784700.1100,1008.86,1364.42,2799.94,2120.87,1,plus credit,Furniture
1297,2021-11-11 00:00:00.000,2021-11-11 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,27393.00,12948.00,1823.07,60000.00,3,NULL,NULL,"65,23318800369931","65,23318800369931","78,36822329575953",NULL,0.27,0.38,37,1,0,0,0,1,11500.00,0,0 – 100 тыс,420000.0000,2,6,5,11500.0000,16445.0000,32607.0000,NULL,2015.00,NULL,NULL,1,only self pickup,Electronics
1298,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,62119.82,15443.23,43912.31,120000.00,3,5,3,"7,69118477932991","7,69118477932991",0,0.36,0.82,0.82,61,2,6,4,0,1,7698.13,0,100 – 300 тыс,1464000.0000,10,66,58,7698.1300,65403.6700,58534.1800,487.18,1010.49,1365.00,NULL,1,outer CC,Pharmacies
